run_label,strategy,instrument,timeframe,signal_datetime,direction,entry_price,stop_loss,tp_2r,tp_4r,risk_pips,result,rr_achieved,exit_datetime,pfvg_high,pfvg_low,ofl_probability,ofl_swing_price,fva_high,fva_low,fvg_in_high,fvg_in_low,fvg_out_high,fvg_out_low,candles_to_form_fvg_out,context_target,ofl_1_swing,ofl_2_swing,checklist_passed,conditions_met
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-11 17:30:00,BEARISH,1.30739,1.30764,,,2.50000,LOSS,-1.00000,2025-04-11 19:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-15 01:30:00,BULLISH,1.31741,1.31688,,,5.30000,WIN,4.25000,2025-04-15 02:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-15 06:30:00,BULLISH,1.31942,1.31838,,,10.40000,WIN,2.58000,2025-04-15 07:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-15 15:30:00,BULLISH,1.32288,1.32262,,,2.60000,LOSS,-1.00000,2025-04-15 15:45:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-16 06:45:00,BULLISH,1.32615,1.32568,,,4.70000,WIN,5.74000,2025-04-16 08:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-16 20:30:00,BEARISH,1.32365,1.32426,,,6.10000,LOSS,-1.00000,2025-04-16 21:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-17 14:45:00,BULLISH,1.32396,1.32271,,,12.50000,WIN,2.67000,2025-04-18 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-17 15:00:00,BULLISH,1.32360,1.32271,,,8.90000,WIN,4.16000,2025-04-18 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-18 02:30:00,BEARISH,1.32740,1.32757,,,1.70000,LOSS,-1.00000,2025-04-18 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-18 03:15:00,BULLISH,1.32678,1.32638,,,4.00000,LOSS,-1.00000,2025-04-18 07:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-18 07:15:00,BEARISH,1.32768,1.32790,,,2.20000,WIN,5.91000,2025-04-18 07:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-18 10:00:00,BEARISH,1.32680,1.32730,,,5.00000,LOSS,-1.00000,2025-04-18 10:45:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-18 17:15:00,BEARISH,1.32814,1.32836,,,2.20000,LOSS,-1.00000,2025-04-18 18:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-21 13:30:00,BULLISH,1.33902,1.33858,,,4.40000,LOSS,-1.00000,2025-04-21 14:45:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-21 14:15:00,BEARISH,1.33985,1.34070,,,8.50000,WIN,2.31000,2025-04-21 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-21 19:45:00,BEARISH,1.33756,1.33792,,,3.60000,LOSS,-1.00000,2025-04-21 20:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-22 09:00:00,BEARISH,1.33884,1.33901,,,1.70000,WIN,15.88000,2025-04-22 12:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-22 13:15:00,BEARISH,1.33728,1.33745,,,1.70000,LOSS,-1.00000,2025-04-22 13:45:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-23 06:00:00,BEARISH,1.33068,1.33139,,,7.10000,LOSS,-1.00000,2025-04-23 06:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-23 10:30:00,BULLISH,1.33063,1.32948,,,11.50000,LOSS,-1.00000,2025-04-23 11:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-23 10:45:00,BULLISH,1.33058,1.32948,,,11.00000,LOSS,-1.00000,2025-04-23 11:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-23 11:00:00,BULLISH,1.33012,1.32903,,,10.90000,LOSS,-1.00000,2025-04-23 13:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-23 11:15:00,BULLISH,1.32998,1.32903,,,9.50000,LOSS,-1.00000,2025-04-23 13:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-23 11:45:00,BULLISH,1.33081,1.32966,,,11.50000,LOSS,-1.00000,2025-04-23 12:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-23 13:30:00,BEARISH,1.33121,1.33193,,,7.20000,WIN,3.03000,2025-04-23 13:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-23 17:45:00,BEARISH,1.32713,1.32772,,,5.90000,WIN,3.63000,2025-04-23 20:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-24 10:00:00,BEARISH,1.33074,1.33174,,,10.00000,LOSS,-1.00000,2025-04-24 10:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-25 13:00:00,BEARISH,1.33250,1.33270,,,2.00000,LOSS,-1.00000,2025-04-25 15:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-25 14:00:00,BEARISH,1.33159,1.33219,,,6.00000,LOSS,-1.00000,2025-04-25 15:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-25 17:00:00,BULLISH,1.33184,1.33159,,,2.50000,WIN,5.44000,2025-04-25 19:30:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-28 06:15:00,BEARISH,1.33096,1.33173,,,7.70000,LOSS,-1.00000,2025-04-28 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-28 12:15:00,BEARISH,1.33473,1.33539,,,6.60000,LOSS,-1.00000,2025-04-28 13:30:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-29 00:00:00,BEARISH,1.34342,1.34368,,,2.60000,LOSS,-1.00000,2025-04-29 02:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-29 12:30:00,BEARISH,1.33919,1.33907,,,1.20000,LOSS,-1.00000,2025-04-29 12:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-29 14:45:00,BULLISH,1.33956,1.33880,,,7.60000,LOSS,-1.00000,2025-04-30 02:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-29 15:30:00,BEARISH,1.34047,1.34103,,,5.60000,LOSS,-1.00000,2025-04-29 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-29 17:00:00,BULLISH,1.34057,1.34005,,,5.20000,LOSS,-1.00000,2025-04-29 17:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-29 22:15:00,BEARISH,1.34110,1.34121,,,1.10000,LOSS,-1.00000,2025-04-29 23:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-30 04:00:00,BULLISH,1.33878,1.33819,,,5.90000,LOSS,-1.00000,2025-04-30 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-30 04:45:00,BULLISH,1.33880,1.33867,,,1.30000,LOSS,-1.00000,2025-04-30 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-04-30 18:00:00,BEARISH,1.33477,1.33578,,,10.10000,WIN,2.47000,2025-04-30 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-02 10:45:00,BULLISH,1.32920,1.32870,,,5.00000,LOSS,-1.00000,2025-05-02 11:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-02 11:45:00,BULLISH,1.32943,1.32859,,,8.40000,LOSS,-1.00000,2025-05-02 12:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-05 11:00:00,BEARISH,1.33103,1.33252,,,14.90000,LOSS,-1.00000,2025-05-05 12:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-05 14:45:00,BULLISH,1.33052,1.32997,,,5.50000,LOSS,-1.00000,2025-05-05 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-06 02:15:00,BEARISH,1.32902,1.32919,,,1.70000,LOSS,-1.00000,2025-05-06 03:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-06 15:45:00,BEARISH,1.33589,1.33725,,,13.60000,LOSS,-1.00000,2025-05-06 17:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-06 18:00:00,BULLISH,1.33631,1.33592,,,3.90000,LOSS,-1.00000,2025-05-06 20:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-07 16:15:00,BULLISH,1.33387,1.33324,,,6.30000,LOSS,-1.00000,2025-05-07 17:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-07 17:00:00,BEARISH,1.33424,1.33515,,,9.10000,LOSS,-1.00000,2025-05-07 18:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-07 22:00:00,BULLISH,1.32910,1.32897,,,1.30000,LOSS,-1.00000,2025-05-07 22:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-08 02:00:00,BEARISH,1.33396,1.33500,,,10.40000,LOSS,-1.00000,2025-05-08 02:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-09 03:00:00,BEARISH,1.32356,1.32420,,,6.40000,LOSS,-1.00000,2025-05-09 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-09 03:15:00,BEARISH,1.32327,1.32420,,,9.30000,LOSS,-1.00000,2025-05-09 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-09 17:30:00,BEARISH,1.33119,1.33188,,,6.90000,WIN,2.70000,2025-05-12 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-09 19:15:00,BULLISH,1.33080,1.33097,,,1.70000,LOSS,-1.00000,2025-05-09 19:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-12 09:45:00,BEARISH,1.31934,1.32040,,,10.60000,WIN,3.23000,2025-05-12 10:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-12 11:45:00,BEARISH,1.31807,1.31838,,,3.10000,LOSS,-1.00000,2025-05-12 12:15:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-12 12:30:00,BEARISH,1.31934,1.31838,,,9.60000,LOSS,-1.00000,2025-05-12 12:45:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-12 17:30:00,BULLISH,1.31660,1.31638,,,2.20000,LOSS,-1.00000,2025-05-12 18:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-13 02:15:00,BULLISH,1.31819,1.31788,,,3.10000,LOSS,-1.00000,2025-05-13 03:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-14 04:45:00,BULLISH,1.33054,1.33026,,,2.80000,LOSS,-1.00000,2025-05-14 05:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-14 10:45:00,BEARISH,1.33452,1.33511,,,5.90000,WIN,9.25000,2025-05-14 14:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-14 16:00:00,BEARISH,1.33084,1.33095,,,1.10000,WIN,19.64000,2025-05-14 16:30:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-15 01:30:00,BEARISH,1.32809,1.32839,,,3.00000,LOSS,-1.00000,2025-05-15 03:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-15 15:30:00,BULLISH,1.32832,1.32782,,,5.00000,WIN,7.24000,2025-05-16 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-15 15:45:00,BULLISH,1.32885,1.32782,,,10.30000,WIN,3.00000,2025-05-16 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-15 17:00:00,BEARISH,1.32890,1.33005,,,11.50000,LOSS,-1.00000,2025-05-15 18:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-16 13:30:00,BULLISH,1.32832,1.32807,,,2.50000,LOSS,-1.00000,2025-05-16 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-19 21:00:00,BULLISH,1.33544,1.33533,,,1.10000,LOSS,-1.00000,2025-05-20 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-20 01:45:00,BULLISH,1.33566,1.33552,,,1.40000,LOSS,-1.00000,2025-05-20 02:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-20 02:15:00,BEARISH,1.33627,1.33669,,,4.20000,LOSS,-1.00000,2025-05-20 03:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-20 14:00:00,BEARISH,1.33583,1.33475,,,10.80000,LOSS,-1.00000,2025-05-20 14:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-21 11:00:00,BULLISH,1.34104,1.34051,,,5.30000,LOSS,-1.00000,2025-05-21 11:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-22 01:00:00,BULLISH,1.34176,1.34159,,,1.70000,WIN,8.12000,2025-05-22 01:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-22 05:30:00,BULLISH,1.34258,1.34214,,,4.40000,LOSS,-1.00000,2025-05-22 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-22 14:00:00,BEARISH,1.34269,1.34350,,,8.10000,LOSS,-1.00000,2025-05-22 14:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-22 20:00:00,BULLISH,1.34149,1.34114,,,3.50000,LOSS,-1.00000,2025-05-22 21:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-22 22:15:00,BEARISH,1.34228,1.34258,,,3.00000,LOSS,-1.00000,2025-05-23 00:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-23 14:45:00,BULLISH,1.34981,1.34855,,,12.60000,WIN,2.78000,2025-05-23 17:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-23 15:45:00,BEARISH,1.35136,1.35157,,,2.10000,LOSS,-1.00000,2025-05-23 16:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-26 12:00:00,BEARISH,1.35603,1.35625,,,2.20000,LOSS,-1.00000,2025-05-26 13:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-27 06:45:00,BULLISH,1.35547,1.35463,,,8.40000,LOSS,-1.00000,2025-05-27 07:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-27 07:00:00,BULLISH,1.35518,1.35463,,,5.50000,LOSS,-1.00000,2025-05-27 07:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-27 12:30:00,BEARISH,1.35595,1.35622,,,2.70000,LOSS,-1.00000,2025-05-27 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-28 11:15:00,BULLISH,1.34843,1.34810,,,3.30000,LOSS,-1.00000,2025-05-28 11:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-28 15:00:00,BULLISH,1.34683,1.34629,,,5.40000,LOSS,-1.00000,2025-05-28 15:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-28 22:00:00,BULLISH,1.34666,1.34634,,,3.20000,LOSS,-1.00000,2025-05-28 23:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-29 14:30:00,BULLISH,1.34815,1.34761,,,5.40000,WIN,4.74000,2025-05-30 00:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-29 17:15:00,BULLISH,1.34901,1.34869,,,3.20000,LOSS,-1.00000,2025-05-29 21:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-30 08:00:00,BEARISH,1.34765,1.34824,,,5.90000,LOSS,-1.00000,2025-05-30 08:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-30 09:30:00,BULLISH,1.34652,1.34622,,,3.00000,WIN,6.43000,2025-05-30 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-30 10:00:00,BEARISH,1.34775,1.34816,,,4.10000,LOSS,-1.00000,2025-05-30 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-30 10:45:00,BULLISH,1.34744,1.34702,,,4.20000,LOSS,-1.00000,2025-05-30 11:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-05-30 17:45:00,BULLISH,1.34691,1.34639,,,5.20000,LOSS,-1.00000,2025-05-30 19:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-06-02 16:30:00,BULLISH,1.35309,1.35438,,,12.90000,LOSS,-1.00000,2025-06-02 16:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-06-02 16:45:00,BULLISH,1.35252,1.35187,,,6.50000,LOSS,-1.00000,2025-06-02 17:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-06-03 05:45:00,BULLISH,1.35206,1.35117,,,8.90000,LOSS,-1.00000,2025-06-03 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-06-03 15:15:00,BULLISH,1.35186,1.35159,,,2.70000,LOSS,-1.00000,2025-06-03 16:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-06-03 18:30:00,BULLISH,1.35200,1.35183,,,1.70000,LOSS,-1.00000,2025-06-03 19:30:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-06-04 06:45:00,BEARISH,1.35204,1.35155,,,4.90000,LOSS,-1.00000,2025-06-04 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-06-04 07:00:00,BEARISH,1.35278,1.35155,,,12.30000,LOSS,-1.00000,2025-06-04 07:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-06-04 07:30:00,BEARISH,1.35336,1.35410,,,7.40000,LOSS,-1.00000,2025-06-04 08:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-06-04 09:30:00,BEARISH,1.35381,1.35394,,,1.30000,LOSS,-1.00000,2025-06-04 12:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-06-04 12:30:00,BEARISH,1.35309,1.35364,,,5.50000,LOSS,-1.00000,2025-06-04 12:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-06-04 16:30:00,BULLISH,1.35608,1.35565,,,4.30000,LOSS,-1.00000,2025-06-04 19:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-06-05 03:30:00,BEARISH,1.35580,1.35606,,,2.60000,LOSS,-1.00000,2025-06-05 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-06-05 06:30:00,BULLISH,1.35471,1.35455,,,1.60000,LOSS,-1.00000,2025-06-05 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-06-05 14:30:00,BEARISH,1.36000,1.36034,,,3.40000,WIN,10.12000,2025-06-06 02:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-06-09 02:30:00,BEARISH,1.35612,1.35654,,,4.20000,LOSS,-1.00000,2025-06-09 06:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-06-09 06:45:00,BEARISH,1.35698,1.35719,,,2.10000,LOSS,-1.00000,2025-06-09 08:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-06-09 08:30:00,BEARISH,1.35720,1.35775,,,5.50000,LOSS,-1.00000,2025-06-09 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-06-09 09:00:00,BEARISH,1.35754,1.35810,,,5.60000,WIN,4.79000,2025-06-09 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-06-09 15:45:00,BEARISH,1.35626,1.35642,,,1.60000,LOSS,-1.00000,2025-06-09 18:30:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-06-09 20:15:00,BULLISH,1.35520,1.35570,,,5.00000,LOSS,-1.00000,2025-06-09 20:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-06-09 20:30:00,BULLISH,1.35489,1.35570,,,8.10000,LOSS,-1.00000,2025-06-09 20:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | M15,OFL_CONTINUATION,GBPUSD,M15,2025-06-10 00:30:00,BEARISH,1.35576,1.35639,,,6.30000,WIN,3.54000,2025-06-10 01:45:00,,,MEDIUM,,,,,,,,,,,,,
