run_label,strategy,instrument,timeframe,signal_datetime,direction,entry_price,stop_loss,tp_2r,tp_4r,risk_pips,result,rr_achieved,exit_datetime,pfvg_high,pfvg_low,ofl_probability,ofl_swing_price,fva_high,fva_low,fvg_in_high,fvg_in_low,fvg_out_high,fvg_out_low,candles_to_form_fvg_out,context_target,ofl_1_swing,ofl_2_swing,checklist_passed,conditions_met
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-03-24 13:15:00,BEARISH,1953.57800,1949.59800,,,39.80000,LOSS,-1.00000,2022-03-24 13:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-03-25 01:45:00,BULLISH,1959.96700,1959.32000,,,6.47000,LOSS,-1.00000,2022-03-25 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-03-25 03:00:00,BEARISH,1962.46800,1963.15800,,,6.90000,WIN,4.56000,2022-03-25 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-03-25 09:00:00,BULLISH,1956.04700,1953.98100,,,20.66000,LOSS,-1.00000,2022-03-25 10:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-03-25 09:30:00,BEARISH,1957.53100,1958.89800,,,13.67000,WIN,3.28000,2022-03-25 10:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-03-25 12:15:00,BULLISH,1951.97800,1951.12800,,,8.50000,LOSS,-1.00000,2022-03-25 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-03-25 14:00:00,BEARISH,1950.98900,1953.80800,,,28.19000,LOSS,-1.00000,2022-03-25 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-03-25 15:15:00,BEARISH,1959.45800,1953.65300,,,58.05000,LOSS,-1.00000,2022-03-25 15:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-03-25 19:15:00,BULLISH,1953.64300,1951.62800,,,20.15000,LOSS,-1.00000,2022-03-28 01:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-03-28 10:45:00,BULLISH,1930.42800,1926.85800,,,35.70000,LOSS,-1.00000,2022-03-28 18:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-03-28 12:15:00,BEARISH,1940.71800,1945.52300,,,48.05000,WIN,3.23000,2022-03-28 19:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-03-28 12:30:00,BEARISH,1941.15400,1945.52300,,,43.69000,WIN,3.65000,2022-03-28 19:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-03-28 12:45:00,BEARISH,1942.35800,1944.64900,,,22.91000,WIN,7.49000,2022-03-28 19:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-03-28 13:30:00,BULLISH,1930.25800,1930.04800,,,2.10000,WIN,25.00000,2022-03-28 13:45:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-03-28 14:15:00,BEARISH,1937.24800,1942.44800,,,52.00000,WIN,2.32000,2022-03-28 19:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-03-29 04:00:00,BULLISH,1923.88800,1922.52800,,,13.60000,LOSS,-1.00000,2022-03-29 04:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-03-30 04:00:00,BULLISH,1922.60300,1921.81800,,,7.85000,WIN,3.56000,2022-03-30 04:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-03-30 05:30:00,BEARISH,1925.02800,1925.93800,,,9.10000,LOSS,-1.00000,2022-03-30 06:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-03-30 19:15:00,BULLISH,1931.96300,1931.78800,,,1.75000,LOSS,-1.00000,2022-03-30 23:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-03-30 22:15:00,BEARISH,1933.35800,1933.76800,,,4.10000,LOSS,-1.00000,2022-03-30 23:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-03-31 07:30:00,BEARISH,1932.42800,1933.74800,,,13.20000,LOSS,-1.00000,2022-03-31 12:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-03-31 11:00:00,BEARISH,1928.92800,1931.30300,,,23.75000,LOSS,-1.00000,2022-03-31 11:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-03-31 11:30:00,BEARISH,1930.73300,1931.94300,,,12.10000,LOSS,-1.00000,2022-03-31 12:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-01 03:45:00,BEARISH,1937.40800,1935.38800,,,20.20000,LOSS,-1.00000,2022-04-01 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-01 04:45:00,BEARISH,1937.93800,1938.63800,,,7.00000,LOSS,-1.00000,2022-04-01 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-01 10:00:00,BULLISH,1932.64800,1931.57800,,,10.70000,LOSS,-1.00000,2022-04-01 10:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-01 13:45:00,BEARISH,1930.82300,1933.55300,,,27.30000,WIN,2.46000,2022-04-01 14:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-01 15:00:00,BULLISH,1927.21900,1922.94800,,,42.71000,LOSS,-1.00000,2022-04-01 16:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-01 15:15:00,BEARISH,1928.06800,1930.46800,,,24.00000,WIN,3.93000,2022-04-01 17:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-04 06:00:00,BULLISH,1917.75800,1917.03800,,,7.20000,WIN,12.43000,2022-04-04 06:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-04 11:45:00,BULLISH,1929.01800,1928.16800,,,8.50000,WIN,4.64000,2022-04-04 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-05 09:00:00,BEARISH,1930.87800,1932.30800,,,14.30000,WIN,3.87000,2022-04-05 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-05 17:15:00,BEARISH,1925.35300,1925.54800,,,1.95000,WIN,25.00000,2022-04-05 18:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-05 18:45:00,BEARISH,1923.64300,1924.45300,,,8.10000,LOSS,-1.00000,2022-04-05 19:30:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-06 05:30:00,BEARISH,1922.04300,1924.21800,,,21.75000,WIN,2.53000,2022-04-06 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-06 07:45:00,BEARISH,1921.89800,1923.45800,,,15.60000,LOSS,-1.00000,2022-04-06 08:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-06 11:15:00,BULLISH,1919.30800,1918.10800,,,12.00000,LOSS,-1.00000,2022-04-06 18:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-06 12:15:00,BULLISH,1923.26300,1919.37300,,,38.90000,LOSS,-1.00000,2022-04-06 18:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-06 12:30:00,BEARISH,1925.34800,1928.38800,,,30.40000,LOSS,-1.00000,2022-04-06 13:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-06 12:45:00,BEARISH,1926.80800,1928.38800,,,15.80000,LOSS,-1.00000,2022-04-06 13:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-06 19:00:00,BEARISH,1923.37800,1927.12200,,,37.44000,LOSS,-1.00000,2022-04-07 00:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-06 19:15:00,BEARISH,1925.12800,1927.12200,,,19.94000,LOSS,-1.00000,2022-04-07 00:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-07 12:45:00,BULLISH,1926.43800,1924.50800,,,19.30000,WIN,3.89000,2022-04-07 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-07 16:15:00,BEARISH,1934.14200,1936.11200,,,19.70000,LOSS,-1.00000,2022-04-07 17:15:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-08 08:15:00,BULLISH,1930.61800,1929.90200,,,7.16000,WIN,6.63000,2022-04-08 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-08 19:15:00,BULLISH,1941.82800,1940.97200,,,8.56000,LOSS,-1.00000,2022-04-11 02:30:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-11 03:15:00,BEARISH,1945.72800,1946.11200,,,3.84000,WIN,14.48000,2022-04-11 05:15:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-11 06:15:00,BULLISH,1941.77200,1941.28800,,,4.84000,WIN,8.97000,2022-04-11 07:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-12 05:30:00,BEARISH,1958.71200,1959.95800,,,12.46000,WIN,7.23000,2022-04-12 09:15:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-13 03:45:00,BEARISH,1970.60200,1971.01800,,,4.16000,LOSS,-1.00000,2022-04-13 05:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-13 06:45:00,BEARISH,1969.38200,1969.88800,,,5.06000,LOSS,-1.00000,2022-04-13 07:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-13 11:30:00,BEARISH,1978.32800,1979.50200,,,11.74000,LOSS,-1.00000,2022-04-13 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-13 19:45:00,BEARISH,1977.89800,1978.94800,,,10.50000,LOSS,-1.00000,2022-04-13 23:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-14 04:45:00,BEARISH,1975.16200,1975.48400,,,3.22000,WIN,8.61000,2022-04-14 05:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-14 07:30:00,BEARISH,1977.25800,1978.23800,,,9.80000,WIN,6.81000,2022-04-14 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-14 14:45:00,BEARISH,1970.54400,1972.54800,,,20.04000,LOSS,-1.00000,2022-04-14 17:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-14 16:45:00,BEARISH,1969.76800,1970.29800,,,5.30000,LOSS,-1.00000,2022-04-14 17:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-14 17:00:00,BEARISH,1974.65300,1975.04800,,,3.95000,LOSS,-1.00000,2022-04-18 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-14 18:00:00,BEARISH,1973.84800,1974.76200,,,9.14000,LOSS,-1.00000,2022-04-18 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-19 04:00:00,BEARISH,1977.41200,1978.64800,,,12.36000,WIN,2.17000,2022-04-19 04:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-19 09:15:00,BULLISH,1977.24800,1975.42400,,,18.24000,LOSS,-1.00000,2022-04-19 09:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-20 07:30:00,BULLISH,1941.68100,1941.12800,,,5.53000,LOSS,-1.00000,2022-04-20 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-20 12:45:00,BEARISH,1949.65800,1950.07800,,,4.20000,LOSS,-1.00000,2022-04-20 13:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-20 14:00:00,BEARISH,1951.82500,1952.73800,,,9.13000,LOSS,-1.00000,2022-04-20 14:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-20 18:45:00,BULLISH,1951.46200,1950.85800,,,6.04000,WIN,4.99000,2022-04-20 19:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-20 22:00:00,BEARISH,1956.14800,1958.20800,,,20.60000,WIN,2.57000,2022-04-21 03:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-20 22:30:00,BULLISH,1954.65800,1954.51800,,,1.40000,LOSS,-1.00000,2022-04-21 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-21 03:00:00,BULLISH,1952.03800,1951.19800,,,8.40000,LOSS,-1.00000,2022-04-21 03:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-21 08:00:00,BULLISH,1948.06200,1949.58900,,,15.27000,LOSS,-1.00000,2022-04-21 08:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-21 15:15:00,BULLISH,1941.80200,1940.57800,,,12.24000,LOSS,-1.00000,2022-04-21 15:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-22 16:00:00,BEARISH,1938.09800,1940.71800,,,26.20000,WIN,4.44000,2022-04-25 00:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-22 17:30:00,BULLISH,1932.64800,1932.01800,,,6.30000,LOSS,-1.00000,2022-04-22 18:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-22 19:30:00,BEARISH,1934.80800,1935.98800,,,11.80000,WIN,7.08000,2022-04-25 00:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-25 08:45:00,BULLISH,1916.38100,1915.20300,,,11.78000,LOSS,-1.00000,2022-04-25 10:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-25 09:00:00,BEARISH,1917.24300,1918.66800,,,14.25000,LOSS,-1.00000,2022-04-25 09:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-25 13:30:00,BULLISH,1897.53800,1896.18300,,,13.55000,LOSS,-1.00000,2022-04-25 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-26 07:00:00,BEARISH,1904.22300,1904.37800,,,1.55000,WIN,25.00000,2022-04-26 07:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-26 08:00:00,BEARISH,1901.69300,1902.06300,,,3.70000,LOSS,-1.00000,2022-04-26 08:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-26 12:30:00,BULLISH,1901.80300,1900.24800,,,15.55000,WIN,4.96000,2022-04-26 13:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-26 15:15:00,BULLISH,1904.38300,1901.32800,,,30.55000,LOSS,-1.00000,2022-04-26 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-27 11:15:00,BEARISH,1900.23300,1900.81800,,,5.85000,LOSS,-1.00000,2022-04-27 11:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-27 12:30:00,BEARISH,1901.95800,1906.89800,,,49.40000,WIN,3.14000,2022-04-27 13:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-27 17:45:00,BEARISH,1890.92500,1891.43800,,,5.13000,WIN,18.86000,2022-04-28 02:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-28 10:45:00,BEARISH,1889.11800,1889.97300,,,8.55000,LOSS,-1.00000,2022-04-28 11:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-28 14:15:00,BULLISH,1886.37500,1884.11300,,,22.62000,LOSS,-1.00000,2022-04-28 14:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-28 15:30:00,BEARISH,1887.95300,1889.54300,,,15.90000,LOSS,-1.00000,2022-04-28 16:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-29 14:45:00,BEARISH,1914.26800,1914.51300,,,2.45000,WIN,25.00000,2022-04-29 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-29 15:45:00,BEARISH,1910.39300,1912.00800,,,16.15000,WIN,4.93000,2022-04-29 19:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-04-29 16:00:00,BULLISH,1907.38300,1906.55300,,,8.30000,LOSS,-1.00000,2022-04-29 19:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-05-02 15:15:00,BULLISH,1861.19800,1859.74600,,,14.52000,LOSS,-1.00000,2022-05-03 01:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-05-02 17:30:00,BULLISH,1863.78000,1861.60800,,,21.72000,LOSS,-1.00000,2022-05-02 18:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-05-03 06:30:00,BEARISH,1860.66800,1862.03800,,,13.70000,WIN,2.43000,2022-05-03 06:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-05-03 16:45:00,BULLISH,1870.96000,1868.46800,,,24.92000,LOSS,-1.00000,2022-05-03 18:00:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-05-03 18:45:00,BULLISH,1865.92800,1865.59300,,,3.35000,LOSS,-1.00000,2022-05-03 19:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-05-04 00:15:00,BULLISH,1867.10300,1866.94800,,,1.55000,LOSS,-1.00000,2022-05-04 00:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-05-04 08:00:00,BEARISH,1871.67300,1872.00800,,,3.35000,WIN,25.00000,2022-05-04 13:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-05-04 10:30:00,BEARISH,1868.38300,1871.66600,,,32.83000,LOSS,-1.00000,2022-05-04 18:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-05-04 12:00:00,BEARISH,1868.37300,1869.88800,,,15.15000,LOSS,-1.00000,2022-05-04 13:15:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-05-05 10:00:00,BEARISH,1897.38800,1899.22800,,,18.40000,LOSS,-1.00000,2022-05-05 11:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-05-05 11:00:00,BEARISH,1897.40300,1900.16800,,,27.65000,LOSS,-1.00000,2022-05-05 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-05-05 17:00:00,BEARISH,1879.51800,1880.09800,,,5.80000,LOSS,-1.00000,2022-05-05 19:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-05-06 03:00:00,BEARISH,1875.93800,1876.94800,,,10.10000,LOSS,-1.00000,2022-05-06 03:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-05-06 03:15:00,BEARISH,1876.34800,1876.94800,,,6.00000,LOSS,-1.00000,2022-05-06 03:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-05-06 13:00:00,BULLISH,1878.03600,1874.31800,,,37.18000,WIN,3.22000,2022-05-06 15:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-05-06 13:30:00,BULLISH,1875.69800,1874.44400,,,12.54000,WIN,11.40000,2022-05-06 15:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-05-06 14:00:00,BEARISH,1883.13800,1885.44300,,,23.05000,LOSS,-1.00000,2022-05-06 14:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-05-09 13:15:00,BEARISH,1869.88800,1871.44800,,,15.60000,WIN,8.83000,2022-05-09 17:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-05-09 22:15:00,BULLISH,1853.07800,1852.13800,,,9.40000,LOSS,-1.00000,2022-05-10 14:45:00,,,LOW,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-05-10 10:15:00,BULLISH,1857.09800,1856.15200,,,9.46000,LOSS,-1.00000,2022-05-10 13:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-05-10 12:15:00,BULLISH,1858.78800,1856.38200,,,24.06000,WIN,2.35000,2022-05-10 13:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-05-12 02:45:00,BULLISH,1853.38800,1852.05800,,,13.30000,LOSS,-1.00000,2022-05-12 03:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-05-12 06:30:00,BEARISH,1853.63800,1853.99800,,,3.60000,WIN,17.42000,2022-05-12 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-05-12 09:45:00,BULLISH,1848.47800,1847.57300,,,9.05000,LOSS,-1.00000,2022-05-12 10:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-05-12 14:30:00,BULLISH,1838.72800,1837.19300,,,15.35000,LOSS,-1.00000,2022-05-12 15:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-05-12 16:00:00,BULLISH,1833.87800,1833.10800,,,7.70000,LOSS,-1.00000,2022-05-12 16:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | XAUUSD | M15,OFL_CONTINUATION,XAUUSD,M15,2022-05-13 07:45:00,BEARISH,1825.29800,1828.67800,,,33.80000,WIN,4.31000,2022-05-13 12:15:00,,,MEDIUM,,,,,,,,,,,,,
