run_label,strategy,instrument,timeframe,signal_datetime,direction,entry_price,stop_loss,tp_2r,tp_4r,risk_pips,result,rr_achieved,exit_datetime,pfvg_high,pfvg_low,ofl_probability,ofl_swing_price,fva_high,fva_low,fvg_in_high,fvg_in_low,fvg_out_high,fvg_out_low,candles_to_form_fvg_out,context_target,ofl_1_swing,ofl_2_swing,checklist_passed,conditions_met
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-14 08:30:00,BULLISH,1.13878,1.13787,,,9.10000,LOSS,-1.00000,2025-04-14 10:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-14 09:15:00,BEARISH,1.13945,1.14075,,,13.00000,WIN,3.22000,2025-04-14 12:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-14 16:45:00,BULLISH,1.13383,1.13299,,,8.40000,LOSS,-1.00000,2025-04-14 17:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-15 03:00:00,BEARISH,1.13500,1.13528,,,2.80000,LOSS,-1.00000,2025-04-15 04:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-15 04:45:00,BEARISH,1.13613,1.13630,,,1.70000,LOSS,-1.00000,2025-04-15 05:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-15 06:30:00,BULLISH,1.13355,1.13277,,,7.80000,LOSS,-1.00000,2025-04-15 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-15 12:45:00,BULLISH,1.13265,1.13085,,,18.00000,LOSS,-1.00000,2025-04-15 13:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-15 17:30:00,BEARISH,1.12800,1.12828,,,2.80000,LOSS,-1.00000,2025-04-15 19:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-16 08:30:00,BULLISH,1.13484,1.13379,,,10.50000,WIN,4.15000,2025-04-16 19:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-16 09:15:00,BEARISH,1.13720,1.13774,,,5.40000,LOSS,-1.00000,2025-04-16 09:30:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-16 14:15:00,BULLISH,1.13576,1.13539,,,3.70000,WIN,5.38000,2025-04-16 14:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-17 02:30:00,BEARISH,1.13764,1.13815,,,5.10000,WIN,4.18000,2025-04-17 05:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-17 19:30:00,BEARISH,1.13740,1.13760,,,2.00000,LOSS,-1.00000,2025-04-17 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-18 00:45:00,BULLISH,1.13651,1.13637,,,1.40000,LOSS,-1.00000,2025-04-18 06:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-18 14:00:00,BEARISH,1.13819,1.13873,,,5.40000,LOSS,-1.00000,2025-04-18 14:45:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-21 17:00:00,BULLISH,1.14990,1.15012,,,2.20000,LOSS,-1.00000,2025-04-21 17:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-21 20:45:00,BEARISH,1.15102,1.15139,,,3.70000,LOSS,-1.00000,2025-04-21 21:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-22 14:30:00,BEARISH,1.14849,1.14920,,,7.10000,WIN,4.10000,2025-04-22 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-23 10:30:00,BULLISH,1.13960,1.13900,,,6.00000,LOSS,-1.00000,2025-04-23 11:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-23 23:45:00,BEARISH,1.13304,1.13353,,,4.90000,LOSS,-1.00000,2025-04-24 00:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-24 00:15:00,BEARISH,1.13365,1.13412,,,4.70000,LOSS,-1.00000,2025-04-24 00:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-24 01:15:00,BEARISH,1.13462,1.13562,,,10.00000,LOSS,-1.00000,2025-04-24 01:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-24 13:15:00,BULLISH,1.13709,1.13691,,,1.80000,LOSS,-1.00000,2025-04-24 13:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-24 13:30:00,BULLISH,1.13773,1.13691,,,8.20000,LOSS,-1.00000,2025-04-24 13:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-24 13:45:00,BULLISH,1.13650,1.13632,,,1.80000,LOSS,-1.00000,2025-04-24 14:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-24 15:15:00,BULLISH,1.13539,1.13628,,,8.90000,LOSS,-1.00000,2025-04-24 15:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-25 08:45:00,BULLISH,1.13490,1.13397,,,9.30000,LOSS,-1.00000,2025-04-25 10:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-25 09:15:00,BEARISH,1.13584,1.13607,,,2.30000,WIN,8.13000,2025-04-25 10:15:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-25 09:45:00,BULLISH,1.13515,1.13447,,,6.80000,LOSS,-1.00000,2025-04-25 10:15:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-25 18:30:00,BULLISH,1.13754,1.13690,,,6.40000,LOSS,-1.00000,2025-04-25 19:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-28 05:30:00,BEARISH,1.13763,1.13805,,,4.20000,WIN,7.88000,2025-04-28 06:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-29 07:45:00,BEARISH,1.14003,1.14120,,,11.70000,WIN,2.26000,2025-04-29 10:45:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-29 14:00:00,BEARISH,1.14057,1.14173,,,11.60000,LOSS,-1.00000,2025-04-29 16:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-29 18:15:00,BULLISH,1.13770,1.13758,,,1.20000,LOSS,-1.00000,2025-04-30 01:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-29 22:15:00,BEARISH,1.13943,1.13955,,,1.20000,WIN,13.33000,2025-04-30 00:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-30 04:00:00,BULLISH,1.13722,1.13662,,,6.00000,LOSS,-1.00000,2025-04-30 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-30 07:45:00,BEARISH,1.13804,1.13856,,,5.20000,LOSS,-1.00000,2025-04-30 12:45:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-30 11:30:00,BEARISH,1.13735,1.13804,,,6.90000,LOSS,-1.00000,2025-04-30 12:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-30 12:45:00,BEARISH,1.13803,1.13884,,,8.10000,WIN,3.02000,2025-04-30 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-30 17:00:00,BEARISH,1.13603,1.13571,,,3.20000,LOSS,-1.00000,2025-04-30 17:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-04-30 21:30:00,BEARISH,1.13281,1.13310,,,2.90000,WIN,3.83000,2025-05-01 01:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-01 14:00:00,BULLISH,1.12961,1.13113,,,15.20000,LOSS,-1.00000,2025-05-01 14:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-02 11:00:00,BULLISH,1.13306,1.13239,,,6.70000,LOSS,-1.00000,2025-05-02 12:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-02 11:30:00,BEARISH,1.13412,1.13503,,,9.10000,WIN,2.78000,2025-05-02 12:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-02 11:45:00,BEARISH,1.13442,1.13503,,,6.10000,WIN,4.64000,2025-05-02 12:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-06 02:15:00,BEARISH,1.13116,1.13136,,,2.00000,LOSS,-1.00000,2025-05-06 03:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-06 12:45:00,BEARISH,1.13397,1.13436,,,3.90000,LOSS,-1.00000,2025-05-06 13:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-06 15:15:00,BEARISH,1.13452,1.13497,,,4.50000,LOSS,-1.00000,2025-05-06 16:30:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-07 09:00:00,BULLISH,1.13558,1.13469,,,8.90000,LOSS,-1.00000,2025-05-07 15:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-07 10:00:00,BEARISH,1.13651,1.13667,,,1.60000,LOSS,-1.00000,2025-05-07 10:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-07 15:30:00,BULLISH,1.13462,1.13413,,,4.90000,LOSS,-1.00000,2025-05-07 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-07 16:00:00,BULLISH,1.13425,1.13368,,,5.70000,LOSS,-1.00000,2025-05-07 17:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-07 22:45:00,BULLISH,1.13040,1.12995,,,4.50000,LOSS,-1.00000,2025-05-08 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-08 12:45:00,BULLISH,1.12967,1.12927,,,4.00000,LOSS,-1.00000,2025-05-08 14:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-09 03:00:00,BEARISH,1.12243,1.12275,,,3.20000,LOSS,-1.00000,2025-05-09 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-09 08:30:00,BEARISH,1.12504,1.12590,,,8.60000,LOSS,-1.00000,2025-05-09 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-09 14:15:00,BEARISH,1.12917,1.12928,,,1.10000,WIN,25.00000,2025-05-09 14:45:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-09 15:00:00,BULLISH,1.12681,1.12616,,,6.50000,LOSS,-1.00000,2025-05-09 15:15:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-12 00:15:00,BULLISH,1.12315,1.12249,,,6.60000,LOSS,-1.00000,2025-05-12 01:15:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-12 07:00:00,BULLISH,1.12081,1.12160,,,7.90000,LOSS,-1.00000,2025-05-12 07:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-12 11:45:00,BEARISH,1.11146,1.11174,,,2.80000,LOSS,-1.00000,2025-05-12 12:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-12 12:45:00,BEARISH,1.11230,1.11263,,,3.30000,LOSS,-1.00000,2025-05-12 13:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-13 11:45:00,BULLISH,1.11051,1.11036,,,1.50000,WIN,12.73000,2025-05-13 12:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-13 22:00:00,BEARISH,1.11905,1.11929,,,2.40000,LOSS,-1.00000,2025-05-13 22:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-13 23:30:00,BULLISH,1.11899,1.11863,,,3.60000,LOSS,-1.00000,2025-05-13 23:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-14 11:15:00,BULLISH,1.12164,1.12149,,,1.50000,LOSS,-1.00000,2025-05-14 11:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-14 12:45:00,BEARISH,1.12270,1.12352,,,8.20000,WIN,2.13000,2025-05-14 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-14 14:15:00,BULLISH,1.12091,1.12025,,,6.60000,LOSS,-1.00000,2025-05-14 15:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-15 08:30:00,BEARISH,1.12042,1.12112,,,7.00000,LOSS,-1.00000,2025-05-15 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-15 14:00:00,BEARISH,1.12095,1.12106,,,1.10000,WIN,25.00000,2025-05-15 14:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-15 14:30:00,BULLISH,1.11894,1.11756,,,13.80000,LOSS,-1.00000,2025-05-15 15:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-19 06:30:00,BEARISH,1.12104,1.12123,,,1.90000,LOSS,-1.00000,2025-05-19 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-19 07:15:00,BEARISH,1.12205,1.12123,,,8.20000,LOSS,-1.00000,2025-05-19 07:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-19 14:30:00,BULLISH,1.12505,1.12413,,,9.20000,LOSS,-1.00000,2025-05-19 15:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-19 17:15:00,BULLISH,1.12290,1.12239,,,5.10000,LOSS,-1.00000,2025-05-20 00:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-20 02:45:00,BULLISH,1.12279,1.12259,,,2.00000,WIN,11.65000,2025-05-20 05:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-20 16:30:00,BULLISH,1.12495,1.12450,,,4.50000,WIN,4.49000,2025-05-20 17:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-21 08:00:00,BEARISH,1.13311,1.13337,,,2.60000,WIN,6.58000,2025-05-21 08:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-21 18:00:00,BULLISH,1.13435,1.13374,,,6.10000,LOSS,-1.00000,2025-05-21 18:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-22 13:00:00,BEARISH,1.13051,1.13089,,,3.80000,WIN,3.92000,2025-05-22 13:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-22 19:45:00,BEARISH,1.12830,1.12856,,,2.60000,LOSS,-1.00000,2025-05-22 22:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-23 12:00:00,BULLISH,1.13179,1.12973,,,20.60000,WIN,2.79000,2025-05-26 00:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-23 12:30:00,BEARISH,1.13326,1.13499,,,17.30000,LOSS,-1.00000,2025-05-23 15:45:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-26 15:45:00,BEARISH,1.13800,1.13824,,,2.40000,LOSS,-1.00000,2025-05-26 16:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-26 17:45:00,BEARISH,1.13815,1.13833,,,1.80000,LOSS,-1.00000,2025-05-26 19:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-27 20:15:00,BULLISH,1.13286,1.13263,,,2.30000,LOSS,-1.00000,2025-05-27 20:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-28 12:30:00,BULLISH,1.13094,1.13073,,,2.10000,LOSS,-1.00000,2025-05-28 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-28 20:45:00,BULLISH,1.12913,1.12875,,,3.80000,LOSS,-1.00000,2025-05-28 23:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-29 02:15:00,BULLISH,1.12430,1.12415,,,1.50000,LOSS,-1.00000,2025-05-29 05:30:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-29 07:00:00,BEARISH,1.12769,1.12826,,,5.70000,LOSS,-1.00000,2025-05-29 09:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-05-29 17:30:00,BEARISH,1.13702,1.13843,,,14.10000,LOSS,-1.00000,2025-05-29 18:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-06-02 12:45:00,BEARISH,1.14197,1.14288,,,9.10000,LOSS,-1.00000,2025-06-02 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-06-02 16:30:00,BULLISH,1.14228,1.14116,,,11.20000,WIN,2.41000,2025-06-02 23:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-06-02 16:45:00,BULLISH,1.14170,1.14116,,,5.40000,WIN,6.07000,2025-06-02 23:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-06-02 18:45:00,BEARISH,1.14379,1.14424,,,4.50000,LOSS,-1.00000,2025-06-02 19:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-06-04 00:45:00,BEARISH,1.13836,1.13852,,,1.60000,LOSS,-1.00000,2025-06-04 01:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-06-04 01:00:00,BULLISH,1.13772,1.13714,,,5.80000,WIN,2.03000,2025-06-04 01:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-06-04 11:45:00,BULLISH,1.13820,1.13769,,,5.10000,WIN,4.29000,2025-06-04 12:15:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-06-05 07:45:00,BULLISH,1.14132,1.14084,,,4.80000,WIN,2.46000,2025-06-05 10:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-06-05 09:00:00,BEARISH,1.14189,1.14216,,,2.70000,LOSS,-1.00000,2025-06-05 10:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-06-05 16:30:00,BULLISH,1.14424,1.14364,,,6.00000,LOSS,-1.00000,2025-06-05 17:30:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-06-06 06:15:00,BULLISH,1.14299,1.14245,,,5.40000,LOSS,-1.00000,2025-06-06 07:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-06-06 08:00:00,BULLISH,1.14255,1.14210,,,4.50000,LOSS,-1.00000,2025-06-06 08:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-06-06 09:30:00,BULLISH,1.14188,1.14108,,,8.00000,LOSS,-1.00000,2025-06-06 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-06-06 12:00:00,BULLISH,1.14144,1.14026,,,11.80000,LOSS,-1.00000,2025-06-06 12:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-06-09 11:30:00,BULLISH,1.14167,1.14055,,,11.20000,LOSS,-1.00000,2025-06-09 12:15:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-06-09 15:45:00,BEARISH,1.14221,1.14254,,,3.30000,LOSS,-1.00000,2025-06-09 16:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-06-10 06:15:00,BEARISH,1.14118,1.14146,,,2.80000,WIN,7.32000,2025-06-10 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-06-10 08:00:00,BEARISH,1.14028,1.14047,,,1.90000,LOSS,-1.00000,2025-06-10 08:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-06-10 08:30:00,BEARISH,1.14062,1.14047,,,1.50000,LOSS,-1.00000,2025-06-10 08:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-06-10 10:30:00,BEARISH,1.14224,1.14250,,,2.60000,LOSS,-1.00000,2025-06-10 11:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-06-10 11:15:00,BEARISH,1.14261,1.14323,,,6.20000,LOSS,-1.00000,2025-06-10 11:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-06-10 16:00:00,BULLISH,1.14240,1.14173,,,6.70000,LOSS,-1.00000,2025-06-10 16:30:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-06-10 16:45:00,BULLISH,1.14242,1.14159,,,8.30000,LOSS,-1.00000,2025-06-11 01:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-06-10 18:30:00,BEARISH,1.14229,1.14250,,,2.10000,LOSS,-1.00000,2025-06-10 19:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-06-10 21:00:00,BULLISH,1.14244,1.14207,,,3.70000,WIN,3.24000,2025-06-10 23:30:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-06-11 06:00:00,BEARISH,1.14219,1.14233,,,1.40000,WIN,11.29000,2025-06-11 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-06-12 02:00:00,BULLISH,1.15130,1.15090,,,4.00000,LOSS,-1.00000,2025-06-12 02:45:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-06-12 06:15:00,BULLISH,1.15160,1.15123,,,3.70000,LOSS,-1.00000,2025-06-12 06:45:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | M15,OFL_CONTINUATION,EURUSD,M15,2025-06-12 18:00:00,BULLISH,1.15711,1.15699,,,1.20000,WIN,25.00000,2025-06-12 23:45:00,,,MEDIUM,,,,,,,,,,,,,
