run_label,strategy,instrument,timeframe,signal_datetime,direction,entry_price,stop_loss,tp_2r,tp_4r,risk_pips,result,rr_achieved,exit_datetime,pfvg_high,pfvg_low,ofl_probability,ofl_swing_price,fva_high,fva_low,fvg_in_high,fvg_in_low,fvg_out_high,fvg_out_low,candles_to_form_fvg_out,context_target,ofl_1_swing,ofl_2_swing,checklist_passed,conditions_met
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2017-10-16 07:00:00,BEARISH,1.32976,1.33115,,,13.90000,WIN,2.05000,2017-10-16 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2017-10-19 04:00:00,BEARISH,1.32103,1.32220,,,11.70000,WIN,6.02000,2017-10-19 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2017-10-19 15:00:00,BEARISH,1.31971,1.32089,,,11.80000,WIN,5.79000,2017-10-20 01:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2017-10-20 12:00:00,BEARISH,1.31791,1.31905,,,11.40000,LOSS,-1.00000,2017-10-20 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2017-10-31 03:00:00,BEARISH,1.32027,1.32068,,,4.10000,LOSS,-1.00000,2017-10-31 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2017-11-02 07:00:00,BULLISH,1.32555,1.32493,,,6.20000,LOSS,-1.00000,2017-11-02 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2017-11-03 09:00:00,BEARISH,1.30664,1.30755,,,9.10000,LOSS,-1.00000,2017-11-03 11:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2017-11-03 10:00:00,BEARISH,1.30687,1.30755,,,6.80000,LOSS,-1.00000,2017-11-03 11:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2017-11-03 14:00:00,BULLISH,1.30714,1.30563,,,15.10000,WIN,4.03000,2017-11-06 16:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2017-11-08 12:00:00,BULLISH,1.31130,1.30910,,,22.00000,LOSS,-1.00000,2017-11-08 14:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2017-11-09 12:00:00,BEARISH,1.31175,1.31315,,,14.00000,LOSS,-1.00000,2017-11-09 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2017-11-09 14:00:00,BULLISH,1.30971,1.30940,,,3.10000,WIN,17.87000,2017-11-09 18:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2017-11-10 07:00:00,BULLISH,1.31194,1.31121,,,7.30000,WIN,6.30000,2017-11-10 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2017-11-14 08:00:00,BEARISH,1.31157,1.31209,,,5.20000,LOSS,-1.00000,2017-11-14 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2017-11-15 10:00:00,BULLISH,1.31436,1.31337,,,9.90000,WIN,7.08000,2017-11-17 01:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2017-11-20 02:00:00,BULLISH,1.31987,1.31854,,,13.30000,WIN,4.62000,2017-11-20 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2017-11-20 03:00:00,BULLISH,1.32002,1.31854,,,14.80000,WIN,4.05000,2017-11-20 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2017-11-21 02:00:00,BULLISH,1.32377,1.32361,,,1.60000,WIN,17.81000,2017-11-21 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2017-11-24 21:00:00,BEARISH,1.33372,1.33402,,,3.00000,LOSS,-1.00000,2017-11-27 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2017-12-01 12:00:00,BEARISH,1.35032,1.35078,,,4.60000,LOSS,-1.00000,2017-12-01 16:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2017-12-01 13:00:00,BULLISH,1.34729,1.34564,,,16.50000,LOSS,-1.00000,2017-12-01 19:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2017-12-05 15:00:00,BEARISH,1.34335,1.34603,,,26.80000,WIN,2.35000,2017-12-06 10:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2017-12-08 16:00:00,BULLISH,1.33689,1.33556,,,13.30000,LOSS,-1.00000,2017-12-11 10:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2017-12-13 14:00:00,BEARISH,1.33728,1.33770,,,4.20000,LOSS,-1.00000,2017-12-13 19:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2017-12-18 17:00:00,BEARISH,1.33939,1.34068,,,12.90000,LOSS,-1.00000,2017-12-20 10:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2017-12-19 20:00:00,BEARISH,1.33795,1.33892,,,9.70000,LOSS,-1.00000,2017-12-20 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2017-12-20 17:00:00,BULLISH,1.33889,1.33871,,,1.80000,LOSS,-1.00000,2017-12-20 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2017-12-22 03:00:00,BEARISH,1.33805,1.33842,,,3.70000,WIN,3.38000,2017-12-22 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2017-12-26 17:00:00,BEARISH,1.33773,1.33677,,,9.60000,LOSS,-1.00000,2017-12-26 18:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-01-03 01:00:00,BEARISH,1.35941,1.36053,,,11.20000,LOSS,-1.00000,2018-01-03 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-01-04 12:00:00,BEARISH,1.35541,1.35595,,,5.40000,LOSS,-1.00000,2018-01-05 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-01-05 09:00:00,BULLISH,1.35265,1.35231,,,3.40000,WIN,9.71000,2018-01-05 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-01-16 15:00:00,BEARISH,1.37714,1.37779,,,6.50000,LOSS,-1.00000,2018-01-16 17:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-01-17 07:00:00,BULLISH,1.37792,1.37566,,,22.60000,WIN,2.52000,2018-01-17 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-01-17 13:00:00,BULLISH,1.37830,1.37758,,,7.20000,WIN,7.39000,2018-01-17 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-01-18 07:00:00,BULLISH,1.38451,1.38044,,,40.70000,WIN,2.38000,2018-01-19 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-01-18 13:00:00,BULLISH,1.38640,1.38550,,,9.00000,WIN,8.67000,2018-01-19 09:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-01-19 15:00:00,BULLISH,1.38461,1.38383,,,7.80000,WIN,12.67000,2018-01-22 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-01-19 21:00:00,BULLISH,1.38673,1.38445,,,22.80000,WIN,3.40000,2018-01-22 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-01-23 16:00:00,BULLISH,1.39671,1.39637,,,3.40000,WIN,17.71000,2018-01-24 02:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-01-26 09:00:00,BEARISH,1.42345,1.42854,,,50.90000,WIN,2.98000,2018-01-29 11:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-01-30 16:00:00,BULLISH,1.41049,1.40982,,,6.70000,WIN,7.27000,2018-01-30 19:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-02-01 06:00:00,BULLISH,1.41799,1.41852,,,5.30000,LOSS,-1.00000,2018-02-01 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-02-01 14:00:00,BULLISH,1.41990,1.41894,,,9.60000,WIN,7.83000,2018-02-01 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-02-05 08:00:00,BULLISH,1.41362,1.40881,,,48.10000,LOSS,-1.00000,2018-02-05 11:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-02-06 09:00:00,BEARISH,1.39889,1.39992,,,10.30000,WIN,4.99000,2018-02-06 11:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-02-06 22:00:00,BEARISH,1.39524,1.39620,,,9.60000,LOSS,-1.00000,2018-02-07 00:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-02-07 10:00:00,BULLISH,1.39090,1.38725,,,36.50000,LOSS,-1.00000,2018-02-07 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-02-07 11:00:00,BULLISH,1.38885,1.38725,,,16.00000,LOSS,-1.00000,2018-02-07 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-02-08 04:00:00,BULLISH,1.38800,1.38714,,,8.60000,LOSS,-1.00000,2018-02-08 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-02-12 23:00:00,BEARISH,1.38512,1.38533,,,2.10000,LOSS,-1.00000,2018-02-13 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-02-13 10:00:00,BEARISH,1.39084,1.39239,,,15.50000,LOSS,-1.00000,2018-02-14 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-02-14 11:00:00,BULLISH,1.38494,1.38420,,,7.40000,LOSS,-1.00000,2018-02-14 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-02-19 21:00:00,BULLISH,1.39970,1.39928,,,4.20000,LOSS,-1.00000,2018-02-19 23:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-02-21 15:00:00,BEARISH,1.39825,1.39903,,,7.80000,LOSS,-1.00000,2018-02-21 19:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-02-27 21:00:00,BULLISH,1.39068,1.39010,,,5.80000,LOSS,-1.00000,2018-02-28 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-03-05 05:00:00,BEARISH,1.37959,1.38006,,,4.70000,LOSS,-1.00000,2018-03-05 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-03-05 16:00:00,BEARISH,1.38720,1.38769,,,4.90000,LOSS,-1.00000,2018-03-06 11:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-03-06 13:00:00,BEARISH,1.39143,1.39291,,,14.80000,WIN,6.62000,2018-03-08 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-03-06 14:00:00,BEARISH,1.39105,1.39291,,,18.60000,WIN,5.06000,2018-03-08 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-03-08 19:00:00,BULLISH,1.37930,1.37807,,,12.30000,WIN,9.50000,2018-03-12 18:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-03-09 15:00:00,BEARISH,1.38722,1.38886,,,16.40000,LOSS,-1.00000,2018-03-12 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-03-14 18:00:00,BEARISH,1.39683,1.39778,,,9.50000,LOSS,-1.00000,2018-03-15 03:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-03-15 16:00:00,BULLISH,1.39434,1.39253,,,18.10000,LOSS,-1.00000,2018-03-16 01:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-03-15 17:00:00,BEARISH,1.39550,1.39657,,,10.70000,WIN,3.15000,2018-03-16 01:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-03-19 18:00:00,BEARISH,1.40468,1.40517,,,4.90000,LOSS,-1.00000,2018-03-20 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-03-20 05:00:00,BULLISH,1.40287,1.40209,,,7.80000,LOSS,-1.00000,2018-03-20 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-03-21 06:00:00,BULLISH,1.40094,1.40028,,,6.60000,WIN,8.64000,2018-03-21 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-03-22 07:00:00,BEARISH,1.41549,1.41777,,,22.80000,LOSS,-1.00000,2018-03-22 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-03-22 12:00:00,BEARISH,1.41533,1.42175,,,64.20000,LOSS,-1.00000,2018-03-26 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-03-28 11:00:00,BEARISH,1.41605,1.41644,,,3.90000,WIN,24.26000,2018-03-29 00:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-03-30 08:00:00,BEARISH,1.40517,1.40594,,,7.70000,WIN,5.14000,2018-03-30 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-04-02 23:00:00,BULLISH,1.40523,1.40415,,,10.80000,WIN,2.33000,2018-04-03 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-04-03 12:00:00,BEARISH,1.40681,1.40721,,,4.00000,LOSS,-1.00000,2018-04-03 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-04-05 08:00:00,BULLISH,1.40476,1.40323,,,15.30000,LOSS,-1.00000,2018-04-05 11:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-04-06 01:00:00,BEARISH,1.40101,1.40211,,,11.00000,LOSS,-1.00000,2018-04-06 10:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-04-06 06:00:00,BEARISH,1.39998,1.40018,,,2.00000,LOSS,-1.00000,2018-04-06 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-04-09 16:00:00,BEARISH,1.41419,1.41438,,,1.90000,LOSS,-1.00000,2018-04-10 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-04-13 11:00:00,BULLISH,1.42545,1.42488,,,5.70000,LOSS,-1.00000,2018-04-13 14:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-04-13 20:00:00,BULLISH,1.42338,1.42306,,,3.20000,WIN,19.47000,2018-04-16 09:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-04-16 08:00:00,BEARISH,1.42599,1.42689,,,9.00000,LOSS,-1.00000,2018-04-16 09:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-04-18 01:00:00,BULLISH,1.42941,1.42901,,,4.00000,LOSS,-1.00000,2018-04-18 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-04-24 07:00:00,BULLISH,1.39338,1.39197,,,14.10000,LOSS,-1.00000,2018-04-26 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-04-24 23:00:00,BEARISH,1.39902,1.39965,,,6.30000,WIN,11.51000,2018-04-26 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-04-25 03:00:00,BEARISH,1.39842,1.39860,,,1.80000,WIN,25.00000,2018-04-25 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-04-30 05:00:00,BEARISH,1.37812,1.37922,,,11.00000,WIN,3.11000,2018-04-30 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-05-04 12:00:00,BEARISH,1.35773,1.35825,,,5.20000,WIN,7.62000,2018-05-04 13:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-05-08 03:00:00,BEARISH,1.35537,1.35661,,,12.40000,LOSS,-1.00000,2018-05-08 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-05-08 16:00:00,BEARISH,1.35585,1.35606,,,2.10000,WIN,25.00000,2018-05-09 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-05-11 05:00:00,BEARISH,1.35127,1.35308,,,18.10000,LOSS,-1.00000,2018-05-11 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-05-11 15:00:00,BULLISH,1.35417,1.35320,,,9.70000,WIN,5.57000,2018-05-14 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-05-15 16:00:00,BEARISH,1.35128,1.35261,,,13.30000,LOSS,-1.00000,2018-05-16 22:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-05-15 18:00:00,BULLISH,1.35000,1.34967,,,3.30000,LOSS,-1.00000,2018-05-15 22:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-05-17 16:00:00,BEARISH,1.35161,1.35265,,,10.40000,LOSS,-1.00000,2018-05-18 07:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-05-18 16:00:00,BEARISH,1.34790,1.34895,,,10.50000,WIN,2.30000,2018-05-21 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-05-22 08:00:00,BEARISH,1.34763,1.34911,,,14.80000,WIN,4.32000,2018-05-23 02:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-05-23 17:00:00,BULLISH,1.33275,1.33191,,,8.40000,LOSS,-1.00000,2018-05-25 13:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-05-24 08:00:00,BEARISH,1.34049,1.34216,,,16.70000,WIN,5.98000,2018-05-25 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-05-24 09:00:00,BEARISH,1.34080,1.34216,,,13.60000,WIN,7.57000,2018-05-25 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-05-29 12:00:00,BEARISH,1.32798,1.32916,,,11.80000,LOSS,-1.00000,2018-05-29 14:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-06-04 15:00:00,BULLISH,1.33087,1.32947,,,14.00000,WIN,6.41000,2018-06-05 17:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-06-07 21:00:00,BULLISH,1.34148,1.34100,,,4.80000,LOSS,-1.00000,2018-06-08 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-06-08 12:00:00,BULLISH,1.33628,1.33544,,,8.40000,WIN,9.07000,2018-06-11 07:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-06-11 17:00:00,BULLISH,1.33786,1.33661,,,12.50000,LOSS,-1.00000,2018-06-12 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-06-12 13:00:00,BULLISH,1.33652,1.33504,,,14.80000,LOSS,-1.00000,2018-06-12 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-06-12 18:00:00,BULLISH,1.33730,1.33604,,,12.60000,LOSS,-1.00000,2018-06-13 02:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-06-13 19:00:00,BEARISH,1.33690,1.33837,,,14.70000,LOSS,-1.00000,2018-06-13 22:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-06-13 20:00:00,BEARISH,1.33747,1.33837,,,9.00000,LOSS,-1.00000,2018-06-13 22:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-06-15 10:00:00,BULLISH,1.32568,1.32529,,,3.90000,LOSS,-1.00000,2018-06-18 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-06-18 13:00:00,BULLISH,1.32418,1.32299,,,11.90000,LOSS,-1.00000,2018-06-19 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-06-20 13:00:00,BEARISH,1.31947,1.32047,,,10.00000,LOSS,-1.00000,2018-06-20 15:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-06-20 20:00:00,BULLISH,1.31689,1.31736,,,4.70000,LOSS,-1.00000,2018-06-20 21:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-06-28 14:00:00,BEARISH,1.31073,1.31093,,,2.00000,LOSS,-1.00000,2018-06-29 02:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-06-29 02:00:00,BEARISH,1.31115,1.31209,,,9.40000,LOSS,-1.00000,2018-06-29 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-07-02 21:00:00,BEARISH,1.31356,1.31486,,,13.00000,LOSS,-1.00000,2018-07-03 06:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-07-03 00:00:00,BEARISH,1.31329,1.31433,,,10.40000,LOSS,-1.00000,2018-07-03 05:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-07-04 01:00:00,BEARISH,1.32144,1.32158,,,1.40000,LOSS,-1.00000,2018-07-04 06:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H1,OFL_CONTINUATION,GBPUSD,H1,2018-07-05 07:00:00,BEARISH,1.32492,1.32515,,,2.30000,LOSS,-1.00000,2018-07-05 09:00:00,,,LOW,,,,,,,,,,,,,
