run_label,strategy,instrument,timeframe,signal_datetime,direction,entry_price,stop_loss,tp_2r,tp_4r,risk_pips,result,rr_achieved,exit_datetime,pfvg_high,pfvg_low,ofl_probability,ofl_swing_price,fva_high,fva_low,fvg_in_high,fvg_in_low,fvg_out_high,fvg_out_low,candles_to_form_fvg_out,context_target,ofl_1_swing,ofl_2_swing,checklist_passed,conditions_met
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2010-04-23 16:00:00,BEARISH,1.33817,1.33995,,,17.80000,LOSS,-1.00000,2010-04-26 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-11-17 20:00:00,BULLISH,1.24513,1.24435,,,7.80000,WIN,16.17000,2014-11-19 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-11-25 16:00:00,BEARISH,1.24824,1.24869,,,4.50000,LOSS,-1.00000,2014-11-26 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-11-26 12:00:00,BEARISH,1.25236,1.25312,,,7.60000,WIN,16.03000,2014-12-02 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-12-05 12:00:00,BULLISH,1.23250,1.22709,,,54.10000,LOSS,-1.00000,2014-12-08 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2014-12-18 12:00:00,BULLISH,1.22787,1.22657,,,13.00000,LOSS,-1.00000,2014-12-19 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-01-19 12:00:00,BEARISH,1.16216,1.16388,,,17.20000,LOSS,-1.00000,2015-01-21 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-01-21 16:00:00,BULLISH,1.15856,1.15621,,,23.50000,LOSS,-1.00000,2015-01-22 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-01-28 12:00:00,BEARISH,1.13145,1.13821,,,67.60000,LOSS,-1.00000,2015-02-03 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-02-13 08:00:00,BEARISH,1.14310,1.14427,,,11.70000,LOSS,-1.00000,2015-02-17 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-02-16 12:00:00,BULLISH,1.14019,1.13953,,,6.60000,LOSS,-1.00000,2015-02-16 16:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-02-20 16:00:00,BEARISH,1.14090,1.14297,,,20.70000,WIN,6.28000,2015-02-26 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-03-03 12:00:00,BULLISH,1.11882,1.11546,,,33.60000,LOSS,-1.00000,2015-03-04 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-03-03 20:00:00,BULLISH,1.11836,1.11723,,,11.30000,LOSS,-1.00000,2015-03-04 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-03-17 00:00:00,BULLISH,1.05527,1.05514,,,1.30000,WIN,25.00000,2015-03-17 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-03-18 20:00:00,BEARISH,1.09298,1.10351,,,105.30000,LOSS,-1.00000,2015-03-26 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-03-19 16:00:00,BULLISH,1.06455,1.06128,,,32.70000,WIN,11.91000,2015-03-26 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-04-07 08:00:00,BULLISH,1.08658,1.08339,,,31.90000,LOSS,-1.00000,2015-04-07 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-04-22 12:00:00,BULLISH,1.07386,1.07086,,,30.00000,LOSS,-1.00000,2015-04-23 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-05-08 00:00:00,BULLISH,1.12568,1.12373,,,19.50000,LOSS,-1.00000,2015-05-08 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-05-08 04:00:00,BULLISH,1.11921,1.11818,,,10.30000,LOSS,-1.00000,2015-05-08 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-05-11 00:00:00,BULLISH,1.11471,1.11332,,,13.90000,LOSS,-1.00000,2015-05-11 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-05-13 08:00:00,BULLISH,1.12219,1.12023,,,19.60000,WIN,8.66000,2015-05-14 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-05-13 12:00:00,BEARISH,1.13350,1.13827,,,47.70000,LOSS,-1.00000,2015-05-14 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-05-21 12:00:00,BULLISH,1.11281,1.11050,,,23.10000,LOSS,-1.00000,2015-05-21 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-05-29 04:00:00,BULLISH,1.09281,1.09258,,,2.30000,WIN,25.00000,2015-05-29 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-05-29 12:00:00,BEARISH,1.09668,1.10062,,,39.40000,LOSS,-1.00000,2015-06-02 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-06-15 16:00:00,BEARISH,1.12517,1.12944,,,42.70000,LOSS,-1.00000,2015-06-16 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-06-16 12:00:00,BULLISH,1.12446,1.12048,,,39.80000,WIN,2.14000,2015-06-17 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-06-17 08:00:00,BEARISH,1.12591,1.12922,,,33.10000,LOSS,-1.00000,2015-06-17 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-06-22 08:00:00,BULLISH,1.13266,1.13120,,,14.60000,LOSS,-1.00000,2015-06-23 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-06-29 16:00:00,BEARISH,1.12409,1.12783,,,37.40000,WIN,7.13000,2015-07-07 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-07-02 12:00:00,BEARISH,1.10953,1.11214,,,26.10000,WIN,2.42000,2015-07-06 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-07-14 08:00:00,BULLISH,1.10322,1.09653,,,66.90000,LOSS,-1.00000,2015-07-15 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-07-22 16:00:00,BULLISH,1.08786,1.08693,,,9.30000,WIN,9.67000,2015-07-23 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-07-24 08:00:00,BULLISH,1.09556,1.09253,,,30.30000,WIN,2.06000,2015-07-27 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-07-29 04:00:00,BULLISH,1.10614,1.10301,,,31.30000,LOSS,-1.00000,2015-07-29 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-07-29 16:00:00,BULLISH,1.09832,1.09669,,,16.30000,LOSS,-1.00000,2015-07-30 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-07-30 16:00:00,BULLISH,1.09170,1.08933,,,23.70000,LOSS,-1.00000,2015-08-04 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-08-19 12:00:00,BULLISH,1.10341,1.10178,,,16.30000,WIN,9.48000,2015-08-20 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-08-26 00:00:00,BEARISH,1.15249,1.15609,,,36.00000,NEUTRAL,0.00000,,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-08-31 12:00:00,BULLISH,1.11923,1.11803,,,12.00000,LOSS,-1.00000,2015-09-03 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-09-01 04:00:00,BEARISH,1.13220,1.13320,,,10.00000,WIN,16.61000,2015-09-03 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-09-14 12:00:00,BULLISH,1.13038,1.12834,,,20.40000,LOSS,-1.00000,2015-09-15 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-09-28 16:00:00,BEARISH,1.12370,1.12477,,,10.70000,LOSS,-1.00000,2015-09-29 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-10-07 04:00:00,BULLISH,1.12307,1.12223,,,8.40000,LOSS,-1.00000,2015-10-07 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-10-20 16:00:00,BULLISH,1.13391,1.13325,,,6.60000,LOSS,-1.00000,2015-10-22 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-10-28 12:00:00,BEARISH,1.10788,1.10956,,,16.80000,WIN,4.89000,2015-10-28 16:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-11-11 12:00:00,BULLISH,1.07235,1.07059,,,17.60000,LOSS,-1.00000,2015-11-12 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-11-12 08:00:00,BULLISH,1.07468,1.06912,,,55.60000,LOSS,-1.00000,2015-11-16 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-11-13 20:00:00,BEARISH,1.07520,1.07740,,,22.00000,WIN,2.76000,2015-11-16 16:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-11-18 16:00:00,BULLISH,1.06471,1.06168,,,30.30000,LOSS,-1.00000,2015-11-23 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-11-24 04:00:00,BULLISH,1.06267,1.06196,,,7.10000,LOSS,-1.00000,2015-11-25 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-11-25 04:00:00,BEARISH,1.06614,1.06892,,,27.80000,WIN,2.47000,2015-11-25 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-12-04 12:00:00,BEARISH,1.08997,1.09507,,,51.00000,LOSS,-1.00000,2015-12-09 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-12-29 16:00:00,BULLISH,1.09239,1.08991,,,24.80000,LOSS,-1.00000,2015-12-31 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2015-12-29 20:00:00,BULLISH,1.09224,1.08991,,,23.30000,LOSS,-1.00000,2015-12-31 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-01-11 00:00:00,BEARISH,1.09194,1.09454,,,26.00000,LOSS,-1.00000,2016-01-15 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-01-18 04:00:00,BULLISH,1.08899,1.08745,,,15.40000,LOSS,-1.00000,2016-01-18 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-01-28 16:00:00,BEARISH,1.09374,1.09676,,,30.20000,LOSS,-1.00000,2016-02-03 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-02-08 12:00:00,BULLISH,1.10919,1.10865,,,5.40000,WIN,25.00000,2016-02-09 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-02-11 00:00:00,BEARISH,1.12762,1.13202,,,44.00000,LOSS,-1.00000,2016-02-11 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-02-12 16:00:00,BULLISH,1.12247,1.12141,,,10.60000,LOSS,-1.00000,2016-02-15 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-02-15 12:00:00,BULLISH,1.11463,1.11280,,,18.30000,LOSS,-1.00000,2016-02-16 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-03-09 00:00:00,BULLISH,1.09744,1.09936,,,19.20000,LOSS,-1.00000,2016-03-09 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-03-09 20:00:00,BEARISH,1.09949,1.10349,,,40.00000,LOSS,-1.00000,2016-03-10 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-03-11 16:00:00,BEARISH,1.11656,1.11933,,,27.70000,LOSS,-1.00000,2016-03-16 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-04-01 12:00:00,BULLISH,1.13440,1.13347,,,9.30000,LOSS,-1.00000,2016-04-06 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-04-07 12:00:00,BULLISH,1.13619,1.13376,,,24.30000,WIN,3.79000,2016-04-12 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-04-13 08:00:00,BULLISH,1.13005,1.13453,,,44.80000,LOSS,-1.00000,2016-04-13 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-04-19 12:00:00,BEARISH,1.13660,1.13845,,,18.50000,LOSS,-1.00000,2016-04-20 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-04-21 12:00:00,BULLISH,1.12712,1.12699,,,1.30000,WIN,25.00000,2016-04-21 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-05-23 16:00:00,BEARISH,1.12203,1.12308,,,10.50000,WIN,3.83000,2016-05-24 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-05-31 04:00:00,BULLISH,1.11417,1.11222,,,19.50000,LOSS,-1.00000,2016-06-01 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-05-31 08:00:00,BULLISH,1.11273,1.11222,,,5.10000,LOSS,-1.00000,2016-06-01 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-06-17 04:00:00,BULLISH,1.12512,1.12231,,,28.10000,WIN,5.85000,2016-06-23 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-06-20 12:00:00,BEARISH,1.13127,1.13575,,,44.80000,LOSS,-1.00000,2016-06-23 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-06-21 08:00:00,BEARISH,1.13220,1.13495,,,27.50000,LOSS,-1.00000,2016-06-23 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-06-22 20:00:00,BEARISH,1.13289,1.13377,,,8.80000,LOSS,-1.00000,2016-06-23 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-06-23 20:00:00,BEARISH,1.13955,1.14278,,,32.30000,WIN,4.92000,2016-06-24 00:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-07-13 04:00:00,BULLISH,1.10686,1.10420,,,26.60000,WIN,2.15000,2016-07-14 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-07-26 08:00:00,BEARISH,1.10119,1.10298,,,17.90000,LOSS,-1.00000,2016-07-27 16:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-07-26 12:00:00,BULLISH,1.09939,1.09783,,,15.60000,LOSS,-1.00000,2016-07-27 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-08-10 20:00:00,BEARISH,1.11900,1.11914,,,1.40000,WIN,25.00000,2016-08-11 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-08-11 12:00:00,BEARISH,1.11674,1.11821,,,14.70000,LOSS,-1.00000,2016-08-12 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-09-02 12:00:00,BULLISH,1.11553,1.11503,,,5.00000,LOSS,-1.00000,2016-09-05 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-09-05 12:00:00,BULLISH,1.11586,1.11395,,,19.10000,WIN,4.90000,2016-09-06 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-09-08 16:00:00,BULLISH,1.12576,1.12407,,,16.90000,LOSS,-1.00000,2016-09-09 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-09-12 08:00:00,BULLISH,1.12354,1.12103,,,25.10000,LOSS,-1.00000,2016-09-13 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-09-15 04:00:00,BULLISH,1.12362,1.12190,,,17.20000,WIN,2.20000,2016-09-15 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-09-23 00:00:00,BULLISH,1.12016,1.11938,,,7.80000,WIN,7.14000,2016-09-26 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-09-29 16:00:00,BEARISH,1.12406,1.12497,,,9.10000,WIN,6.44000,2016-09-30 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-10-05 16:00:00,BEARISH,1.11976,1.12203,,,22.70000,WIN,2.63000,2016-10-06 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-10-05 20:00:00,BEARISH,1.12073,1.12203,,,13.00000,WIN,5.34000,2016-10-06 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-10-06 00:00:00,BEARISH,1.12045,1.12203,,,15.80000,WIN,4.22000,2016-10-06 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-10-25 04:00:00,BULLISH,1.08840,1.08680,,,16.00000,LOSS,-1.00000,2016-10-25 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-10-28 16:00:00,BEARISH,1.09816,1.09917,,,10.10000,LOSS,-1.00000,2016-11-01 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-11-03 16:00:00,BEARISH,1.11084,1.11206,,,12.20000,LOSS,-1.00000,2016-11-04 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-11-21 16:00:00,BULLISH,1.06135,1.05898,,,23.70000,LOSS,-1.00000,2016-11-22 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-11-28 12:00:00,BULLISH,1.05765,1.05636,,,12.90000,LOSS,-1.00000,2016-11-30 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-12-01 08:00:00,BEARISH,1.06192,1.06398,,,20.60000,LOSS,-1.00000,2016-12-01 16:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-12-05 16:00:00,BEARISH,1.07660,1.07963,,,30.30000,LOSS,-1.00000,2016-12-08 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-12-08 16:00:00,BULLISH,1.06193,1.05973,,,22.00000,LOSS,-1.00000,2016-12-09 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-12-09 00:00:00,BULLISH,1.05951,1.05891,,,6.00000,LOSS,-1.00000,2016-12-09 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2016-12-19 04:00:00,BEARISH,1.04699,1.04795,,,9.60000,WIN,10.77000,2016-12-20 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2017-01-04 08:00:00,BULLISH,1.04227,1.03900,,,32.70000,WIN,7.03000,2017-01-12 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2017-01-18 20:00:00,BULLISH,1.06302,1.06554,,,25.20000,LOSS,-1.00000,2017-01-19 00:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2017-01-30 04:00:00,BEARISH,1.07127,1.07402,,,27.50000,WIN,2.00000,2017-01-30 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2017-01-30 16:00:00,BEARISH,1.06984,1.07094,,,11.00000,LOSS,-1.00000,2017-01-31 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2017-02-09 16:00:00,BULLISH,1.06639,1.06509,,,13.00000,LOSS,-1.00000,2017-02-10 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2017-02-15 20:00:00,BEARISH,1.06071,1.06092,,,2.10000,LOSS,-1.00000,2017-02-16 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2017-02-16 16:00:00,BEARISH,1.06744,1.06794,,,5.00000,WIN,25.00000,2017-02-21 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2017-02-16 20:00:00,BEARISH,1.06677,1.06794,,,11.70000,WIN,12.50000,2017-02-22 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2017-02-23 12:00:00,BEARISH,1.05783,1.05952,,,16.90000,LOSS,-1.00000,2017-02-24 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2017-03-09 16:00:00,BEARISH,1.05913,1.06151,,,23.80000,LOSS,-1.00000,2017-03-10 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2017-03-10 12:00:00,BEARISH,1.06372,1.06151,,,22.10000,LOSS,-1.00000,2017-03-10 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2017-03-15 12:00:00,BULLISH,1.06128,1.06073,,,5.50000,WIN,18.44000,2017-03-15 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2017-03-22 08:00:00,BULLISH,1.07876,1.07758,,,11.80000,WIN,2.67000,2017-03-22 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2017-03-23 08:00:00,BULLISH,1.07697,1.07680,,,1.70000,LOSS,-1.00000,2017-03-24 00:00:00,,,LOW,,,,,,,,,,,,,
S1 | EURUSD | H4,OFL_CONTINUATION,EURUSD,H4,2017-04-11 12:00:00,BEARISH,1.06229,1.06299,,,7.00000,LOSS,-1.00000,2017-04-12 16:00:00,,,MEDIUM,,,,,,,,,,,,,
