run_label,strategy,instrument,timeframe,signal_datetime,direction,entry_price,stop_loss,tp_2r,tp_4r,risk_pips,result,rr_achieved,exit_datetime,pfvg_high,pfvg_low,ofl_probability,ofl_swing_price,fva_high,fva_low,fvg_in_high,fvg_in_low,fvg_out_high,fvg_out_low,candles_to_form_fvg_out,context_target,ofl_1_swing,ofl_2_swing,checklist_passed,conditions_met
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-04-20 04:00:00,BULLISH,1.53215,1.52890,,,32.50000,LOSS,-1.00000,2010-04-27 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-04-21 00:00:00,BULLISH,1.53420,1.53310,,,11.00000,WIN,8.18000,2010-04-21 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-04-27 00:00:00,BEARISH,1.54230,1.54830,,,60.00000,WIN,2.16000,2010-04-27 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-05-11 04:00:00,BEARISH,1.47750,1.48745,,,99.50000,LOSS,-1.00000,2010-05-11 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-05-19 20:00:00,BEARISH,1.44050,1.44655,,,60.50000,WIN,2.77000,2010-05-20 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-05-24 16:00:00,BEARISH,1.44535,1.44645,,,11.00000,LOSS,-1.00000,2010-05-27 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-05-26 04:00:00,BULLISH,1.43660,1.43295,,,36.50000,WIN,4.42000,2010-05-27 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-06-07 16:00:00,BULLISH,1.44610,1.44570,,,4.00000,LOSS,-1.00000,2010-06-08 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-06-22 20:00:00,BULLISH,1.48295,1.48020,,,27.50000,WIN,3.87000,2010-06-23 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-06-29 12:00:00,BEARISH,1.50820,1.51050,,,23.00000,WIN,3.04000,2010-06-30 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-07-06 04:00:00,BEARISH,1.51700,1.52070,,,37.00000,LOSS,-1.00000,2010-07-06 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-07-09 00:00:00,BULLISH,1.51495,1.51315,,,18.00000,LOSS,-1.00000,2010-07-09 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-07-13 12:00:00,BEARISH,1.51410,1.51910,,,50.00000,LOSS,-1.00000,2010-07-13 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-07-20 12:00:00,BULLISH,1.52380,1.51530,,,85.00000,LOSS,-1.00000,2010-07-21 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-07-21 12:00:00,BULLISH,1.51835,1.51855,,,2.00000,LOSS,-1.00000,2010-07-21 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-07-30 08:00:00,BULLISH,1.55770,1.55510,,,26.00000,WIN,3.27000,2010-07-30 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-08-10 00:00:00,BULLISH,1.57990,1.57735,,,25.50000,LOSS,-1.00000,2010-08-10 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-08-10 08:00:00,BULLISH,1.57340,1.57735,,,39.50000,LOSS,-1.00000,2010-08-10 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-08-11 12:00:00,BULLISH,1.56345,1.56280,,,6.50000,LOSS,-1.00000,2010-08-11 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-08-13 08:00:00,BULLISH,1.55950,1.55730,,,22.00000,LOSS,-1.00000,2010-08-16 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-08-23 12:00:00,BULLISH,1.55435,1.54995,,,44.00000,LOSS,-1.00000,2010-08-23 20:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-08-26 00:00:00,BEARISH,1.54840,1.54705,,,13.50000,LOSS,-1.00000,2010-08-26 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-08-27 08:00:00,BEARISH,1.55080,1.55430,,,35.00000,LOSS,-1.00000,2010-08-30 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-08-30 08:00:00,BEARISH,1.55630,1.55755,,,12.50000,WIN,9.72000,2010-08-31 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-09-01 08:00:00,BULLISH,1.53550,1.53370,,,18.00000,LOSS,-1.00000,2010-09-07 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-09-01 12:00:00,BEARISH,1.54525,1.54910,,,38.50000,WIN,3.29000,2010-09-07 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-09-03 12:00:00,BEARISH,1.54278,1.54665,,,38.70000,LOSS,-1.00000,2010-09-03 20:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-09-07 16:00:00,BEARISH,1.53530,1.53755,,,22.50000,LOSS,-1.00000,2010-09-08 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-09-09 12:00:00,BEARISH,1.54490,1.54770,,,28.00000,LOSS,-1.00000,2010-09-13 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-10-01 08:00:00,BEARISH,1.58505,1.58725,,,22.00000,LOSS,-1.00000,2010-10-05 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-10-07 16:00:00,BULLISH,1.58755,1.58260,,,49.50000,LOSS,-1.00000,2010-10-08 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-10-11 16:00:00,BULLISH,1.58885,1.58675,,,21.00000,LOSS,-1.00000,2010-10-12 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-10-13 12:00:00,BULLISH,1.58280,1.58055,,,22.50000,WIN,6.09000,2010-10-14 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-10-18 16:00:00,BEARISH,1.59150,1.59420,,,27.00000,WIN,5.93000,2010-10-19 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-10-21 04:00:00,BULLISH,1.57550,1.57275,,,27.50000,LOSS,-1.00000,2010-10-21 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-10-26 08:00:00,BEARISH,1.58320,1.58956,,,63.60000,LOSS,-1.00000,2010-10-28 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-10-26 12:00:00,BEARISH,1.58630,1.58956,,,32.60000,LOSS,-1.00000,2010-10-28 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-10-27 16:00:00,BULLISH,1.57474,1.57300,,,17.40000,WIN,8.52000,2010-10-28 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-11-05 12:00:00,BEARISH,1.62548,1.62603,,,5.50000,WIN,25.00000,2010-11-08 00:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-11-08 00:00:00,BULLISH,1.61422,1.61039,,,38.30000,LOSS,-1.00000,2010-11-09 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-11-15 08:00:00,BULLISH,1.60726,1.60411,,,31.50000,LOSS,-1.00000,2010-11-15 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-11-19 08:00:00,BEARISH,1.60872,1.60937,,,6.50000,WIN,25.00000,2010-11-22 16:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-12-09 08:00:00,BEARISH,1.57421,1.58403,,,98.20000,LOSS,-1.00000,2010-12-10 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-12-14 12:00:00,BULLISH,1.57934,1.57387,,,54.70000,LOSS,-1.00000,2010-12-15 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-12-14 16:00:00,BULLISH,1.57822,1.57387,,,43.50000,LOSS,-1.00000,2010-12-15 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-12-20 08:00:00,BEARISH,1.55645,1.55759,,,11.40000,WIN,9.71000,2010-12-21 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-12-23 12:00:00,BULLISH,1.54062,1.53729,,,33.30000,LOSS,-1.00000,2010-12-27 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-12-27 04:00:00,BEARISH,1.54254,1.54566,,,31.20000,LOSS,-1.00000,2010-12-28 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2010-12-29 12:00:00,BULLISH,1.54079,1.53611,,,46.80000,WIN,2.19000,2010-12-29 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-01-03 12:00:00,BULLISH,1.54599,1.54334,,,26.50000,LOSS,-1.00000,2011-01-07 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-01-20 08:00:00,BEARISH,1.59719,1.60090,,,37.10000,LOSS,-1.00000,2011-01-21 16:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-01-28 16:00:00,BULLISH,1.58375,1.58252,,,12.30000,LOSS,-1.00000,2011-01-31 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-02-10 16:00:00,BEARISH,1.61328,1.61370,,,4.20000,WIN,25.00000,2011-02-11 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-02-15 00:00:00,BEARISH,1.60519,1.60614,,,9.50000,LOSS,-1.00000,2011-02-15 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-03-07 04:00:00,BULLISH,1.62418,1.62390,,,2.80000,WIN,25.00000,2011-03-07 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-03-08 12:00:00,BULLISH,1.61650,1.61250,,,40.00000,LOSS,-1.00000,2011-03-10 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-03-14 04:00:00,BULLISH,1.60458,1.60268,,,19.00000,LOSS,-1.00000,2011-03-15 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-03-14 16:00:00,BEARISH,1.61900,1.61986,,,8.60000,LOSS,-1.00000,2011-03-18 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-03-16 00:00:00,BULLISH,1.60779,1.60481,,,29.80000,LOSS,-1.00000,2011-03-16 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-03-16 08:00:00,BEARISH,1.61185,1.61308,,,12.30000,LOSS,-1.00000,2011-03-17 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-03-23 12:00:00,BULLISH,1.62283,1.62181,,,10.20000,LOSS,-1.00000,2011-03-24 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-03-29 16:00:00,BULLISH,1.59993,1.59422,,,57.10000,WIN,7.02000,2011-04-08 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-03-30 12:00:00,BULLISH,1.60241,1.60100,,,14.10000,LOSS,-1.00000,2011-04-01 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-04-18 00:00:00,BULLISH,1.62801,1.62912,,,11.10000,LOSS,-1.00000,2011-04-18 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-05-02 12:00:00,BEARISH,1.66925,1.67216,,,29.10000,WIN,2.39000,2011-05-03 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-05-06 12:00:00,BEARISH,1.64554,1.64634,,,8.00000,WIN,12.56000,2011-05-09 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-05-11 08:00:00,BEARISH,1.65060,1.65168,,,10.80000,WIN,17.61000,2011-05-12 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-05-17 12:00:00,BULLISH,1.62119,1.61858,,,26.10000,LOSS,-1.00000,2011-05-18 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-05-17 16:00:00,BEARISH,1.62431,1.62667,,,23.60000,LOSS,-1.00000,2011-05-18 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-05-18 00:00:00,BEARISH,1.62752,1.62667,,,8.50000,LOSS,-1.00000,2011-05-18 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-05-19 20:00:00,BEARISH,1.62239,1.62425,,,18.60000,LOSS,-1.00000,2011-05-20 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-05-24 12:00:00,BEARISH,1.61947,1.62086,,,13.90000,LOSS,-1.00000,2011-05-25 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-05-25 04:00:00,BULLISH,1.61398,1.61322,,,7.60000,WIN,21.70000,2011-05-26 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-05-25 12:00:00,BEARISH,1.62247,1.62929,,,68.20000,LOSS,-1.00000,2011-05-25 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-06-01 16:00:00,BEARISH,1.63520,1.64952,,,143.20000,WIN,2.05000,2011-06-22 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-06-02 04:00:00,BULLISH,1.63188,1.63050,,,13.80000,LOSS,-1.00000,2011-06-03 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-06-08 12:00:00,BULLISH,1.63550,1.63477,,,7.30000,LOSS,-1.00000,2011-06-10 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-06-14 08:00:00,BEARISH,1.63920,1.64411,,,49.10000,WIN,3.66000,2011-06-15 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-06-15 16:00:00,BULLISH,1.61788,1.61680,,,10.80000,LOSS,-1.00000,2011-06-16 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-07-08 12:00:00,BEARISH,1.60468,1.60775,,,30.70000,WIN,3.38000,2011-07-11 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-07-20 04:00:00,BULLISH,1.60809,1.60684,,,12.50000,WIN,7.75000,2011-07-21 04:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-08-04 00:00:00,BEARISH,1.64157,1.64390,,,23.30000,LOSS,-1.00000,2011-08-08 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-08-10 12:00:00,BULLISH,1.61489,1.61229,,,26.00000,LOSS,-1.00000,2011-08-10 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-08-11 08:00:00,BULLISH,1.61426,1.61176,,,25.00000,WIN,13.16000,2011-08-16 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-09-08 16:00:00,BULLISH,1.59616,1.59519,,,9.70000,LOSS,-1.00000,2011-09-09 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-09-16 08:00:00,BULLISH,1.57773,1.57449,,,32.40000,LOSS,-1.00000,2011-09-19 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-09-28 16:00:00,BULLISH,1.55982,1.56070,,,8.80000,LOSS,-1.00000,2011-09-28 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-09-29 16:00:00,BULLISH,1.56225,1.55807,,,41.80000,LOSS,-1.00000,2011-09-30 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-09-29 20:00:00,BULLISH,1.56069,1.55807,,,26.20000,LOSS,-1.00000,2011-09-30 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-10-07 12:00:00,BEARISH,1.55794,1.56457,,,66.30000,LOSS,-1.00000,2011-10-10 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-10-07 16:00:00,BEARISH,1.55883,1.56457,,,57.40000,LOSS,-1.00000,2011-10-10 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-10-31 16:00:00,BEARISH,1.61109,1.61659,,,55.00000,WIN,4.01000,2011-11-01 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-11-11 16:00:00,BEARISH,1.60642,1.60926,,,28.40000,WIN,6.90000,2011-11-15 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-12-09 20:00:00,BEARISH,1.56659,1.56704,,,4.50000,WIN,23.31000,2011-12-12 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-12-16 12:00:00,BEARISH,1.55346,1.55571,,,22.50000,LOSS,-1.00000,2011-12-20 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-12-20 12:00:00,BEARISH,1.56532,1.57005,,,47.30000,LOSS,-1.00000,2011-12-21 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2011-12-27 04:00:00,BEARISH,1.56631,1.56850,,,21.90000,LOSS,-1.00000,2011-12-28 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-01-17 12:00:00,BEARISH,1.53727,1.54039,,,31.20000,LOSS,-1.00000,2012-01-18 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-01-17 20:00:00,BULLISH,1.53266,1.53209,,,5.70000,WIN,14.51000,2012-01-18 12:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-01-19 12:00:00,BEARISH,1.54524,1.54877,,,35.30000,LOSS,-1.00000,2012-01-19 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-01-19 16:00:00,BEARISH,1.54721,1.54877,,,15.60000,LOSS,-1.00000,2012-01-19 20:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-01-23 12:00:00,BEARISH,1.55881,1.56019,,,13.80000,LOSS,-1.00000,2012-01-24 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-02-15 12:00:00,BULLISH,1.56984,1.56700,,,28.40000,LOSS,-1.00000,2012-02-16 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-02-22 12:00:00,BULLISH,1.56874,1.56480,,,39.40000,WIN,4.88000,2012-02-24 16:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-02-27 12:00:00,BEARISH,1.58335,1.58750,,,41.50000,LOSS,-1.00000,2012-02-28 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-03-06 16:00:00,BULLISH,1.57532,1.56960,,,57.20000,LOSS,-1.00000,2012-03-09 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-03-07 08:00:00,BEARISH,1.57570,1.57586,,,1.60000,WIN,25.00000,2012-03-07 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-03-16 12:00:00,BEARISH,1.58468,1.58607,,,13.90000,LOSS,-1.00000,2012-03-19 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-03-28 12:00:00,BULLISH,1.58683,1.58420,,,26.30000,WIN,5.03000,2012-03-30 04:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-04-02 08:00:00,BEARISH,1.60523,1.60622,,,9.90000,WIN,21.24000,2012-04-04 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-04-11 08:00:00,BEARISH,1.58956,1.59377,,,42.10000,LOSS,-1.00000,2012-04-12 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-04-13 12:00:00,BULLISH,1.58795,1.58403,,,39.20000,LOSS,-1.00000,2012-04-16 00:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-05-10 12:00:00,BEARISH,1.61688,1.61818,,,13.00000,WIN,7.91000,2012-05-11 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-06-11 20:00:00,BULLISH,1.54746,1.54610,,,13.60000,LOSS,-1.00000,2012-06-12 08:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-06-21 00:00:00,BULLISH,1.56871,1.56500,,,37.10000,LOSS,-1.00000,2012-06-21 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-06-21 04:00:00,BULLISH,1.56770,1.56500,,,27.00000,LOSS,-1.00000,2012-06-21 12:00:00,,,MEDIUM,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-07-09 20:00:00,BEARISH,1.55237,1.55339,,,10.20000,LOSS,-1.00000,2012-07-10 08:00:00,,,LOW,,,,,,,,,,,,,
S1 | GBPUSD | H4,OFL_CONTINUATION,GBPUSD,H4,2012-07-10 04:00:00,BULLISH,1.54989,1.54948,,,4.10000,LOSS,-1.00000,2012-07-10 12:00:00,,,MEDIUM,,,,,,,,,,,,,
